Sentence,Sentiment
 @breatheapril.know it's so late for me to comment on this tweet but.just wanna say.really miss you and your.… https//tco/ps6NQpEzXj,neutral
 @INCMP MP.Kamalnath government ko vote diye the ki Employment milega pr.months ho gye ghanta kuch ni hua na aagey kuch hoga,negative
 @StarMoo75329799 @HarunKh67113991 @jandkheadlines @Shehla_Rashid Krishna tab tha jab tera allah peda bhi nahi hua.https//t.co/oFRqDOSYDU,negative
 show acha chalna chahiye people dont care kisko chance diya kisko nhi jo main.kisliye hai Entertainment jyada krt.https//t.co/ui0pywj1vQ,postive
 RT @psf_team Lathi Goli Ki Sarkar Nhi Chalegi Nhi Chalegi https//t.co/fhl3aPEoif,negative
 @AkhileshPSingh Chal be har gaya ab to sudhar ja .. Ki fir se uncle @RahulGandhi ko harwayega.Tere jeson ki wajah.… https//t.co/ooWUFvddYm,postive
 @ASIFCHUGHTAI987 @matineees @Payal_777 @NavidocSingh @Markhor_pak @DonPilots @AbdulQa13248496 @KabristaanC.https//t.co/FHUnkysjBt,neutral
 @asli_sapna we eradicate Untouchability.poverty is.sin for life .,postive
 @sid_abu @GulBukhari @GandharaRFE Kute ki tarah bhonkta he jb.ye farishta.cousin ka wo attitude he jo tere jese.https//tco/dZfBzdk6a0,negative
 @narendramodi Respected PM Modi jiii Hamare Odisha ka Educational System ka Daityo Aparajita Sadangi mam ko dene ke.https//tco/byzPWsUqSm,neutral
 @AzamJamil53 Kab.uth gye Gulshan.karobar bhi chal pare Fed the dogs did the few dishes left from last night laundry going on ??,negative
 RT @LukeEclair.FF Have.great weekend.@politicaldani @Bhav_Popat @ConnorJonesCons @ali_panju @theblondpond @stephiebellabb @MrRhysBenja …,postive
 Modi chor ko pta tha.EVM set ho chuki.aur election commission ko inform kr diya gaya.k hme 300 seat chahiye.… https//tco/JCfkw2VXDr,negative
 @mlkhattar Sir Congratulations on your marvellous victory @BJP but it seems that no one is ever bothered about sev.https//t.co/8woRVtJlvE,negative
 @AnwarLodhi Make sure he becomes the bootlicker exactly the way you are.Allah apke saye se is masoom ko bachaye.Ameen !,negative
 @Lalitrashtraban @sherryontopp pahle usko bulao jisne kaha tha notebandi fail hui to ap mujhe beech chaurahe par phansi par latka dena ??,neutral
.? nh.?.ê.nh.em.á.stay strong Lalisa.We always love you ??..AlwaysStayWithLalisa https//t.co/eqSGCrS1zY,postive
 hamsab milkar dhundhe us teesre ko jo Muslim me jake hindu bnke aag lagata Ya hindu me jake Muslim bnke.Aur dono.https//t.co/TjdLKA85Bj,postive
 @DurexIndia @kkundrra Chutiye ke lodo mna kisne kiya hai orgasm karne ko .... karo na bhosdi walo agar orgasm nhi ho.https//t.co/DeiacLWEGA,negative
 @WaseemBadami @iqrarulhassan We will miss the beautiful voice of.AmjadSabriShaheed Allah un.darjaat buland far.https//t.co/xf9FkUdfew,neutral
 HareKrishna 2024 ke parliament Election me Hg Modi ko koe gali nahi degaphir.Modi hi jitega beta jara gali de ke dekh to ?,postive
 @INCChhattisgarh Appne too kabhi kisi shahid ke family ko kabhi bulaya nahi oath ke liye.kya comparison kar rahe.https//t.co/ZHZSoOkrwt,negative
 Happiest b'day @BeerBicepsGuy.Thanku bade bhaiya for motivating and making great content for us .,postive
 RT @The_Loyal_Guy @tooterforiphone Allah apko kushiyaan naseeb farmai bhai jan duaon me yad rkhna,postive
 @SanjayAzadSln Correct Yeh chatukar Good meadiagovt.K always kisi bat nahi sunta Boycott hona chahiy Magar Ye.https//t.co/IedzNzvKgf,neutral
 @AshrafFem Kisi ki bhi hatya hona bahut galat hai per ashraf ji jab koi hindu ki maut hoti hai to aap tweet ku nahi.https//t.co/ANHXT1Njhz,neutral
 @cloudy_megha @StarPlus Aap sadi ke liye kayo tayar hui jab ki veer se aap bahut payar karti hai koi na koi baat.https//tco/HOWlGcX61V,neutral
 @asadowaisi Teri maa ki chut behen ke lode Teri gand main jor.to 15 minute ke liye mil le tujhe Teri Randi maa ke.https//t.co/BDrD2zcWea,negative
 Modi Ji apko fr Ek baar pm banne pr congrats Hamare desh ke logo ne jo Ye visvas banaya hai apke uper is visvas ko.https//t.co/pdL7ua6Bcn,postive
 Bhai .. Modi ji ko jeetna hi tha .. But now early waiting this epic advrtsmnt series .. Mauka mauka.https//t.co/X6TDCNdEAd,neutral
 Its okkkk loveee you are one of my most favourite persons here ?? https//tco/UlobJ5ELn1,postive
 @PiyushGoyal @narendramodi @PiyushGoyal @drmncrald @RailwaySeva @manojsinhabjp Sir mai allahabad.ald.se sirathu (… https//tco/HlDPUCdJIK,neutral
 @RubikaLiyaquat RUBIKA GANDI TO BATA JO ANDAR KO MATRI BANYA.BJP NE.KYA BAYAN DEYA.SALI HARAMKHOR TEREI CHOD.https//t.co/L1MXQWAkQp,negative
 @rsprasad Ravi shankar ji namaskar waise to sabhi jatiyo ne aapko vote diya kuchh ne nahi diya parantu kayasth ne 1… https//t.co/xkmoUtWVwx,negative
 jini zindgi guzri.jini baki.sari ty lant beshumar.https//t.co/xErwAGugU0,neutral
 If you don.t like zhoom barabar jhoom.movie.then we can not be friends .,negative
 @VSShishodia @msisodia Are is wajah se khatana mai bahut jam kah gaya tha waha police sahi se duty nahi kar rahi th.https//t.co/RzRVmRyxCQ,negative
 Today is.bday of my murshid may ALLAH give them great health that they can more work muslim ummah or ALLAH unka.… https//t.co/Rf3Se55hpK,postive
 RT @legaynd 12 listen bhenchod you.re such.pyaara bachha im so fucking happy you finally have.gf omg.love you AND ILL TEXT YOU WHEN …,negative
 @OfficeOfKNath Sir kya apka sharkar aane ke bad bhi muslim safe nhi hain madhay pardesh me.23may ko jo video aaya.https//t.co/USKmtlUQBG,neutral
 BJP is now garibo ki Party who thinks for everyone and Congress is now.kisi ki bhi party nahi.who thinks only for self,postive
 RT @Salmanashraf313 @CallMeMeeru Meri life mae aik ap or @ZoyeMemon apa ke brday ka din aise hota hae js ka mujae bht intazar hota ha bcz …,postive
 Naa hum bhulte he khuda ko Naa unhko jo hume as allah.gift mile he unko Bhulne wali galiya hum chor aaye piche https//tco/cKahdt4DWE,neutral
 @janupande Tumhari marzi chhor do twitter yehi agar Facebook hota na toh tum log chhorne Ka sochte tak nhi.… https//tco/wt0H71oE2G,neutral
 @ramsarnacharya1 @ZeeNewsHindi Swami ji karmo ka fal jaroor milta hai chinta na Kare.Apne acche karm kiye apna dha.https//t.co/JzOaN552oQ,postive
 @TheRashooAwan No bro ... aghar tera dost hota team ma to phir possible tha ... Umer Akmal P,neutral
 @zoo_bear @Atheist_Krishna Zoo bear bhai .... tumara har jagah se kaat Gaya hai .... keep calm and start preparing for 2024... Good luck ??,postive
 @Bhuvan_Bam So happy that uncle is fine.hamare BB ke pita ji hey aaise hi thodi bimar rehete strong hey uncle ??,postive
 Looks great.stays that way.JatayuPlywood-Visvas ka Prateek.plywood.wood.plywoodfurniture.woodworking.https//tco/7qMyDuEdP2,postive
 @KhawajaMAsif Tum logo ki terah Pakistam.logo ka paisa chori ker.harap ker.baher flat or mehal nahi khareeday.https//t.co/dprnUHHwb2,negative
 Jio ki wajah see log ki waat lgi padi hai choro ... ab apna profit customer ka Paisa chura.nikal rhe ho ..... ghatiya.https//t.co/pzzIqDG3XJ,negative
 @TimesNow To be construed as ... tum sabne modi ko vote kyu diya ...?? tumhe meri naukri ki koi chinta nahi.Meri.https//t.co/vEadSjNkkY,negative
 @ashishtweetz @VishnuNDTV Haha bombed on trees Wheres we did it in broad day light.Ask you commanders jo us waqat.https//t.co/FBcNxI2iij,neutral
 RT @viruswhiz One last reporting trip with @priyanka_runwal to pick strawberries (@mendozamartha you were right.this is fun !) Can.t.…,neutral
 RT @alankar6427 Exclusive censor reports of.Bharat is world class.Words like movie of the year Best performance Sunney ko miley Ev …,postive
 RT @tanwer_m.say Gaya they hear Gautam Buddha.https//tco/gDsA8fHOaD,neutral
 RT @CbRu91lyHhtK3kr @PakSarfrazbugti @Saherb1 @BBCUrdu Sarfraz Khaan Aap Hamare HaQeeqi Hero ho Aap Ne Pakistan kay Leye Apna Gar Bar Dos …,postive
 @ggukieflies Aiiiii mera chhotu bacha ???? Love you and adore you so much Mini ?? You seem distant.few weeks back but.https//t.co/IrehKtoYgX,postive
 @kamaalrkhan Dede pyaar de is super hit.Wht ever you want to bark.@ajaydevgn 12th movie in to 100 cr club !,postive
 Dear nakko thank you for being the best part of my life.Thank you for always there for me.know you love to hug.https//t.co/J29jcMhhpH,postive
 @steve_n_o To meet the love of my life dear,postive
 @msaleemkhanwazi Pain yako mar jao apis me lar lar ke wo kuty ke bachy hamre dushman tu chata he ye.ye larn apis.https//t.co/7TncaMDMV6,negative
 @DesiStupides @AmitShah @manakgupta @narendramodi Yeh desh mein tadi par bhi home minister banta hai .... Aur ek pm.https//t.co/XQk63hYs0r,negative
 @SanjayAzadSln tu bhi laat khayeg ek din .. ab election aane waala hain .. sudhar jaa .. nahi to ab to teri gaand mein.https//t.co/Yuf9qWlbpt,negative
 @BeingSalmanKhan Wow .... Bhai aap dono bahut ache lagte ho pls aap dono se request hai shaadi kar lo very nice coupl.https//t.co/8zzjhhwaiJ,postive
 RT @satgurukimeera.WelfareByDSSVolunteers Dhan dhan satguru tera hi aasra Good morning dear @Gurmeetramrahim papa ji Beti ka kaam shuru …,postive
 @amritabhinder @firstpost @Javedakhtarjadu ki rightwingers ne itni li hae ki bechare ka gussa jayaz hae .... frustrated soul ??????,postive
 @witnessweetene @LilJahmir @rynteez_@gngdoll @rubyholmess bc like karke chodh de,negative
 Modi ji aaj utthey Modi ji ne signature karey Modi ji ne aaj saffed kurta pyjama pehna Again gonna.sick of this.https//t.co/9YDm2FEZ9P,neutral
 bhale teri english thori kachi ha per we are really proud of you bro.SarfarazAhmed ?? https//tco/I6AHP6vedZ,postive
 @Ik_Warriors @HajiGul_bangesh @EkDilHa @talatkashif @M_Umair96 @Pisces2_25 @beard_guy029 @Aamir_2109 @fatehmqazi.https//tco/EP4TP8IbIO,neutral
 RT @Kmsharm45515727 @vikasbha @BJP4India @Kmsharma.Bjp ko vote on Muslim mahilaon.Purushon ne diye jinko yojnaon Ka fayda milaya Modi …,neutral
 Because Hind isnt Indic.Vande Mataram is better though.But Jai Shri Ram is another emotion.https//t.co/SSDK6nOPoR,neutral
 @Shaybi_Says Han na .. ghr.nae tha sb ko pehly ?? so best escape point tha,postive
 @BBMarathiTrolls @ColorsMarathi Arey bhau iss bar budget kaam hain na ?? Lonavla se direct goregaon filmcity mein set laga hain ??,postive
 @ArySabirshakir_Well done Sabir Bhai bilkul theak kha app na hamian Pakistan main app kasay hi anker chaiya jin ka.https//t.co/wsxwkiumx7,neutral
 @annuel_k.miss youuu ?? and.know you'll see this later kraaa but ok but.miss youuuu ??,neutral
 Bahut bahut subhkamna ...@narendramodi sir ... hum yuva ko apse yahi ummid hai ki ap humare desh ke ujjaw.https//t.co/138zmFkE7O,postive
 @RahulGandhi rahul ji aapka bahut bahut dhanay wad.aap congres precident hai.aap bahut mehanat kiye.good per aap.https//t.co/E75G6BwGsT,postive
 @chitraaum Rassi Jal Gayi par bal nahi gayi EVM par Jor nahi chala to patrakar on ke kapde utaro Kuch To karna hai.https//t.co/a7FFl5cDIs,negative
 @AbowathU @kainatn So true yaaaar.What.load of disappointment this country has turned out to be ?? and ye aisi ch.https//t.co/HU67xK2pf0,negative
 @MixedRaita His special appeal is to defeat BJP.Not giving anything like Hopescheme etc.Chutiya kya kam hai desh mein.hain ??,postive
 RT @fahad_kaoje @Kwaliyo @hadeexah_hmb @AAUmar__@miss_tiy @Ummy_Bie @bint_abdallah0 @fadimatuu ______.disagree tunda ba money rituals.…,neutral
 @Itsyourkhaleesi @23ndead @verytoxicc Yaar ye kesi demands ker rahay hou itni mushkil sey manaya hai larkay ko nashay lanay pay,neutral
 Allah Says The Night Of Al Qadar Is Better Than.Thousand Months May Allah Forgive You And Your Family And Fulfi.https//t.co/59oNuFoyBJ,postive
 @RubikaLiyaquat Maam apko inke.jese logo ko jawab nahi dena chaye ....... kyu ki inhone humesa aurto ko burkhe me rk.https//t.co/EGkEcpBLyA,negative
 Happy Birthday to the most adorable and remarkable human being on this Earth.Love you the most.HappyBirthdayJenniferWinget,postive
 @ashokgehlot51 Sir Rajasthan ki sari recruitment Process band Karke kau berozgaro ko pareshan kar rahe ho 2018 me.https//t.co/blZoqe4yaB,negative
 @Hemants9781 @Swamy39 Yahi sb kro .. hmare desh ke yuvao ko berojgar krke bjp wale ye postman ka kaam de diye hai .. sa.https//t.co/GeixurmVKw,negative
 Jo Modi ji pe ungli utha rahe he unhe bata du ... ye Pichli sarkar ka paap he .... Agar abhi convince nahi hue to Ne.https//t.co/3vQRprhxu7,neutral
 @rishav_sharma1 @NindaTurtles Bsdk nahi BC Kohli are but tumne hamare wali gali seekh li,negative
 @LambaAlka Tumhare jaisa besharm ko jab jaanta ne chun tab.hume itna hi dukh hua tha.Visashyak to chuna tha delh.https//t.co/fHRZjR4wwh,neutral
 @raving_dead Apun ka naam aa giya akhbaar mein too much happy uff,neutral
 @narendramodi wish you all the best jiii https//tco/u1nzkhcyox,postive
 RT @vickto_willy.love when.guy always sees me without makeup and thinks.’.cute and then when we go on.date it.s like BOOM yeah you …,postive
 @HamidRaza117 @iSaadAwais22 Jaan bojh kar nahi haare ... WC ka apna pressure hota hai ... haarne ka matlab ye nahi.ga.https//t.co/7t2gG2lWmv,postive
 Navjot Singh sidhhu ji .. aapki life itni achhi ja rahi thi .. aapke commentary ki tarif pura desh karta tha .... kapil.https//t.co/AZAaKFttZo,postive
 @Sanyam_Sharma_ROFL.So more chai for IAF ??,neutral
 @VarShu_OffiCal @iam_prash04 @deep_deepika006 @dazzling_Snehal @prakashachary1 @Bhau60625419 @AkashOfficiall.https//t.co/T3uEGOMsGL,neutral
 @Hrishi_V @DrWildsilver @viswas_mr @SapienHomo91 ????.feel this,neutral
 Join us for our first Finally Friday Yoga class.Book using the link in our Bio.We.d love to see you there.@Sa.https//t.co/HSOuQQz42b,neutral
 RT @Seems3r Menaka Gandhi to Rahul.Rajneeti Bachhon ka khel nahi hai Hum Congress mukt bhart ki taraf badh rahe hain ......... Gaadi me …,postive
 @rabiafaroquee @Ali1maj Ali bahi jesy hi jawan ki waja sy army par jan deny ko dil krta ha ka kabi nai dekha eid jo.https//t.co/NLKR3f97O2,postive
 RT @Jiminthebiaswr1 @Aslamsunia1 kya kahun me tumhare baray me Tu to meri jaan hr vheez mein do haath agy hai ??.love you to Namjoon-I me …,postive
 @KapilMishra_IND Kitna murkh banavoge janta ko.Varso se public ko dharm karam ke naam pr murkh banate rahe ho mish.https//t.co/CN3rHZRIwR,negative
 @jitendr33056794 @PriyaVerma__Aur haan bhadwe yeh sun maine vote nahi diya thaa main de hi nahi sakta par sache.https//t.co/FJEDlZLgUd,negative
 @varshasinghmcx Muslim tustikarad hindu virodbhrashtachar public ko bevkuf samajhkar safed jhuthbharat ki sbhya.https//tco/jGasYpmW2d,neutral
 @Bollyhungama @iamsrk Fake news coz yrf itni badi galti ni krga ...ShahRukhKhan ko ab action me psnd nhi krgi audie.https//t.co/JAgmdGrOtQ,neutral
 @NitishKumarJDU @SushilModi @PrashantKishor @KrishnaNVerma Aplogo ne to BETETCTET 201117 WALO KA MAJAK BANAKAR.https//t.co/viD4n36nQJ,negative
 @aditi_tyagi Happy birthday aditi tyagi ji Bhagvan se prathna karta hu ke apka khudka channel khul jaye aur pura di.https//t.co/5mT3GqSovl,neutral
 @FighterOfIndia @SimranBhinder8 @FinancialXpress @indianrailway__@PiyushGoyal Sarkar ko koi kos nhi rha hai.Ye fe.https//t.co/d1ADz4v4nU,negative
 Bapa ki 26veen aap sab ko Mubarak ho Humari Mubabbat Bapa se aur barh jaati hai jb hum Mureed.Kamil Nigran.Shoo.https//t.co/Lytj9MHGyJ,neutral
 @Nipunvishnoi1 @TwilightDew @ANI chub ne kutte ki awlaad.tere baap ka nahi hai sale yah india.tu ja be Nepal ag.https//t.co/zrTNEjRqoE,negative
 He.Kisi Ko Mohabbat Se Dekhna Sawaab Hai Na.She.Haan.He.Toh phir Mujhe Sawaab Kamaane do Na 14 year ol.https//t.co/BSUxD0aujM,postive
 @vicky_ratia @ColdCigar @YRDeshmukh Waise gulami ka asli wajah sangh wale nahi batate honge.Woh hai aapsi dushman.https//t.co/c4LK5Fif13,negative
 @GhulamHusainPK Lagta he ap old age.cross kr chuky han,neutral
 Jb tk aise chutiye rhenge .. bharat aage nhi badh skta .... saale caste ko apne pichhwade me daal lo https//t.co/PBNg4mr1BC,negative
 @Serrial_killer @Baat_Sunoo @ThiMoiz.don't know whether it's correct news or wrong but pubg tou mein nai final sai kafi pehlay chor di thi,neutral
 @LalluSinghBJP Many thanks for your kind wishes Lallu ji,postive
 @PramodChturvedi @asadowaisi Owaisi sahab mil ke modi ji se issues haal karne ki koshish kare .. Aap aachr insan lag.https//t.co/GzV5u5jTQb,postive
 @Akkian_Beast Uske perosnal problem.20 khelna.50 over khelne me difference.Agr whi wc me perform nhi kr pata.https//t.co/V1hV8LpQNr,neutral
 My picks for this weekend Anthony Smith Volkan Oezdimir Jimi Manuwa Chris Fishgold Damir Hadzovic Sung Bin Jo Serg.https//t.co/YXf4bO6Xog,neutral
 @ANI Aksebdkrak neta congress committee ke meating.me sabhi members ko naye posts milege.congress aage badte javo .,neutral
 @NadeemHaider787 @sheikhsafina @junaidabid63 Is trah ki chawalon se sirf maryam safdar ki calibri hi khush hoskti.… https//t.co/XtkE6FGfAc,neutral
 @narendramodi Bahot Bahot Badhai for our nation PM-2 terms Sir Jee,neutral
 Music is my life ...? Thank you to Chhote Ustad.Salman Ali.for posting this on his Instagram stories today !!! ??… https//t.co/gCkC5wx6n3,neutral
 Amethi me bjp ka ek pilla mara to bjp.neta aur kutti media esko aise dhika rahi thi jaise koi cm.pm mer gaya hoL.https//t.co/UQfg3R77zP,negative
 RT @SanamTweet @heenaOnly allah with you dont worry its ramadan time hamari dua allah qubul karthi hon main dua karti hun appki,postive
 @Lady_Rahne Very nice.Ane you killed him with.shotlock.Hard to do for that boss.Congrats !!,postive
 @Kavita_Sharma4 tu sharif ladki ho ke aisa copy paste karti hai ye koi bhi female/lady ko shobha nahi deta aur.https//tco/VoHhDmOBOc,negative
 @Dorsarpty @ProfeGiraldo Ricardo Pat.n Philips Mario.é ndez MarioChalateTorres El Chepe Ardines,neutral
 @Marriyum_A @MaryamNSharif @pmln_org Ye dadoo charger ko koi ye bataye ke jo banda chaye ke sath biscuit nahi deta.https//t.co/apwwfce0n6,neutral
 @sakshijoshii Still far better than MMS govt ... so if.r so connected with numbers and economy .... can.share your.https//t.co/CLFqjOosU9,neutral
 @MajorPoonia Gaddar loag bhi ajib hote hain khate hain ghar ki aur help karte hain padoshi ki ye abdulla mehbuba consress ki paidaish hai,negative
 RT @avi_maker Oho ma ktna pyara lag rha ?????? Nazr nae marna oye ab ???? https//t.co/8zj2lxNy65,negative
 @canthaveshawn Didi zyada chota nahi ho gaya aapka Ted Talk.Tho seriously guys LEAVE.HER.THE FUCK.ALONE,postive
 RT @mxyxnk_exe @AsitKumarrModi @HET813 @TMKOC_NTF Ek hi toh dil hai asit bhai Kitni baar jitoge !?,postive
 @CB618444 @justinamash AMEN GREAT JOB ON HIM.THANK YOU FOR THAT BEATEN IT WAS GOOD.https//t.co/L1KsFuq5Na,postive
 @kanhaiyakumar @AzmiShabana YouTube views ko vote samjhne wale agar is bar Nahi jita to Kabhi Nahi jitega.Bharat.https//t.co/zupoSE7dQz,negative
 @brookalaar Hi Brooke stores usually should have substitute lines for the main things if they do sell out.I will.https//t.co/EjnozfocN5,negative
